nom,latitude,longitude,code_postal,codes_postaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,latitude_centre,longitude_centre
Magnac-Laval,46.228,1.173,87190,87190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.228,1.173
Mailhac-sur-Benaize,46.31,1.316,87160,87160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.31,1.316
Maisonnais-sur-Tardoire,45.712,0.684,87440,87440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.712,0.684
Marval,45.635,0.796,87440,87440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.635,0.796
Masléon,45.767,1.575,87130,87130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.767,1.575
Meilhac,45.712,1.158,87800,87800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.712,1.158
Meuzac,45.553,1.417,87380,87380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.553,1.417
La Meyze,45.608,1.194,87800,87800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.608,1.194
Val d'Issoire,46.111,0.914,87330,87330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.111,0.914
Moissannes,45.874,1.556,87400,87400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.874,1.556
Montrol-Sénard,46.017,0.953,87330,87330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.017,0.953
Mortemart,46.048,0.955,87330,87330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.048,0.955
Nantiat,46.011,1.174,87140,87140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.011,1.174
Nedde,45.721,1.827,87120,87120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.721,1.827
Neuvic-Entier,45.737,1.639,87130,87130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.737,1.639
Nexon,45.675,1.186,87800,87800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.675,1.186
Nieul,45.922,1.18,87510,87510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.922,1.18
Nouic,46.062,0.915,87330,87330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.062,0.915
Oradour-Saint-Genest,46.242,1.02,87210,87210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.242,1.02
Oradour-sur-Glane,45.931,1.023,87520,87520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.931,1.023
Oradour-sur-Vayres,45.741,0.88,87150,87150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.741,0.88
Pageas,45.683,1.017,87230,87230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.683,1.017
Le Palais-sur-Vienne,45.874,1.325,87410,87410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.874,1.325
Panazol,45.841,1.324,87350,"87350, 87023, 87017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.841,1.324
Pensol,45.6,0.828,87440,87440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6,0.828
Peyrat-de-Bellac,46.132,1.02,87300,87300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.132,1.02
Peyrat-le-Château,45.808,1.782,87470,87470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.808,1.782
Peyrilhac,45.962,1.121,87510,87510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.962,1.121
Pierre-Buffière,45.691,1.36,87260,87260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.691,1.36
La Porcherie,45.576,1.547,87380,87380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.576,1.547
Rancon,46.129,1.18,87290,87290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.129,1.18
Razès,46.037,1.341,87640,87640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.037,1.341
Rempnat,45.685,1.865,87120,87120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.685,1.865
Rilhac-Lastours,45.659,1.114,87800,87800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.659,1.114
Rilhac-Rancon,45.908,1.333,87570,87570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.908,1.333
Rochechouart,45.824,0.843,87600,87600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.824,0.843
La Roche-l'Abeille,45.594,1.258,87800,87800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.594,1.258
Saint-Pardoux-le-Lac,46.072,1.198,87140,"87140, 87250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.072,1.198
Royères,45.851,1.435,87400,87400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.851,1.435
Roziers-Saint-Georges,45.743,1.561,87130,87130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.743,1.561
Saillat-sur-Vienne,45.87,0.834,87720,"87720, 87206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87,0.834
Saint-Amand-le-Petit,45.769,1.768,87120,87120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.769,1.768
Saint-Amand-Magnazeix,46.184,1.358,87290,87290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.184,1.358
Sainte-Anne-Saint-Priest,45.698,1.683,87120,87120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.698,1.683
Saint-Auvent,45.81,0.921,87310,87310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.81,0.921
Saint-Bazile,45.735,0.807,87150,87150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.735,0.807
Saint-Bonnet-Briance,45.715,1.485,87260,87260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.715,1.485
Saint-Bonnet-de-Bellac,46.164,0.938,87300,87300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.164,0.938
Saint-Brice-sur-Vienne,45.902,0.964,87200,87200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.902,0.964
Saint-Cyr,45.802,0.982,87310,87310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.802,0.982
Saint-Denis-des-Murs,45.78,1.53,87400,87400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.78,1.53
Saint-Gence,45.91,1.139,87510,87510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.91,1.139
Saint-Genest-sur-Roselle,45.701,1.425,87260,87260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.701,1.425
Saint-Georges-les-Landes,46.361,1.348,87160,87160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.361,1.348
Saint-Germain-les-Belles,45.605,1.486,87380,87380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.605,1.486
Saint-Gilles-les-Forêts,45.629,1.667,87130,87130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.629,1.667
Saint-Hilaire-Bonneval,45.722,1.368,87260,87260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.722,1.368
Saint-Hilaire-la-Treille,46.249,1.31,87190,87190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.249,1.31
Saint-Hilaire-les-Places,45.636,1.152,87800,87800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.636,1.152
Saint-Jean-Ligoure,45.691,1.308,87260,87260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.691,1.308
Saint-Jouvent,45.957,1.21,87510,87510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.957,1.21
Saint-Julien-le-Petit,45.823,1.706,87460,"19311, 87460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.823,1.706
Saint-Junien,45.902,0.888,87200,"87203, 87200, 87202, 87201, 87205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.902,0.888
Saint-Junien-les-Combes,46.086,1.134,87300,87300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.086,1.134
Saint-Just-le-Martel,45.852,1.387,87590,87590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.852,1.387
Saint-Laurent-les-Églises,45.964,1.475,87240,87240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.964,1.475
Saint-Laurent-sur-Gorre,45.768,0.973,87310,87310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.768,0.973
Saint-Léger-la-Montagne,46.03,1.425,87340,87340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.03,1.425
Saint-Léger-Magnazeix,46.288,1.238,87190,87190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.288,1.238
Saint-Léonard-de-Noblat,45.841,1.496,87400,87400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.841,1.496
Sainte-Marie-de-Vaux,45.862,1.041,87420,87420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.862,1.041
Saint-Martial-sur-Isop,46.153,0.873,87330,87330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.153,0.873
Saint-Martin-de-Jussac,45.861,0.944,87200,"87203, 87200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.861,0.944
Saint-Martin-le-Mault,46.361,1.216,87360,87360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.361,1.216
Saint-Martin-le-Vieux,45.75,1.119,87700,87700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.75,1.119
Saint-Martin-Terressus,45.915,1.46,87400,"87400, 19311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.915,1.46
Saint-Mathieu,45.706,0.772,87440,87440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.706,0.772
Saint-Maurice-les-Brousses,45.7,1.242,87800,87800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,1.242
Saint-Méard,45.664,1.543,87130,87130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.664,1.543
Saint-Ouen-sur-Gartempe,46.173,1.079,87300,87300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.173,1.079
Saint-Paul,45.752,1.443,87260,87260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.752,1.443
Saint-Priest-Ligoure,45.626,1.3,87800,87800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.626,1.3
Saint-Priest-sous-Aixe,45.82,1.084,87700,87700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.82,1.084
Saint-Priest-Taurion,45.898,1.397,87480,87480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.898,1.397
Saint-Sornin-la-Marche,46.19,0.992,87210,87210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.19,0.992
Saint-Sornin-Leulac,46.196,1.298,87290,87290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.196,1.298
Saint-Sulpice-Laurière,46.055,1.477,87370,87370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.055,1.477
Saint-Sulpice-les-Feuilles,46.316,1.392,87160,87160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.316,1.392
Saint-Sylvestre,45.994,1.365,87240,87240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.994,1.365
Saint-Victurnien,45.881,1.025,87420,87420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.881,1.025
Saint-Vitte-sur-Briance,45.625,1.539,87380,87380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.625,1.539
Saint-Yrieix-la-Perche,45.525,1.204,87500,87500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.525,1.204
Saint-Yrieix-sous-Aixe,45.85,1.064,87700,87700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.85,1.064
Les Salles-Lavauguyon,45.744,0.694,87440,87440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.744,0.694
Sauviat-sur-Vige,45.907,1.588,87400,87400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.907,1.588
Séreilhac,45.766,1.06,87620,87620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.766,1.06
Solignac,45.755,1.258,87110,87110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.755,1.258
Surdoux,45.605,1.65,87130,87130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.605,1.65
Sussac,45.658,1.652,87130,87130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.658,1.652
Tersannes,46.291,1.128,87360,87360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.291,1.128
Thouron,45.998,1.22,87140,87140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.998,1.22
Vaulry,46.028,1.084,87140,87140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.028,1.084
Vayres,45.773,0.824,87600,87600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.773,0.824
Verneuil-Moustiers,46.337,1.116,87360,87360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.337,1.116
Verneuil-sur-Vienne,45.85,1.13,87430,87430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.85,1.13
Veyrac,45.904,1.09,87520,87520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.904,1.09
Vicq-sur-Breuilh,45.65,1.391,87260,87260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.65,1.391
Videix,45.783,0.732,87600,87600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.783,0.732
Le Vigen,45.737,1.282,87110,87110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.737,1.282
Villefavard,46.17,1.214,87190,87190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.17,1.214
Les Ableuvenettes,48.192,6.192,88270,88270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.192,6.192
Ahéville,48.285,6.199,88500,88500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.285,6.199
Aingeville,48.205,5.768,88140,88140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.205,5.768
Ainvelle,47.987,5.829,88320,88320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.987,5.829
Allarmont,48.469,7.02,88110,88110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.469,7.02
Ambacourt,48.352,6.14,88500,88500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.352,6.14
Ameuvelle,47.95,5.953,88410,88410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.95,5.953
Anglemont,48.376,6.668,88700,88700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.376,6.668
Anould,48.185,6.941,88650,88650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.185,6.941
Aouze,48.384,5.867,88170,88170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.384,5.867
Arches,48.113,6.514,88380,88380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.113,6.514
Archettes,48.132,6.549,88380,88380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.132,6.549
Aroffe,48.409,5.9,88170,88170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.409,5.9
Arrentès-de-Corcieux,48.133,6.876,88430,88430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.133,6.876
Attignéville,48.398,5.828,88300,88300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.398,5.828
Attigny,48.062,6.025,88260,88260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.062,6.025
Aulnois,48.262,5.777,88300,88300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.262,5.777
Autigny-la-Tour,48.415,5.78,88300,88300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.415,5.78
Autreville,48.49,5.858,88300,88300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.49,5.858
Autrey,48.289,6.724,88700,88700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.289,6.724
Auzainvilliers,48.237,5.853,88140,88140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.237,5.853
Avillers,48.314,6.206,88500,88500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.314,6.206
Avrainville,48.378,6.221,88130,88130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.378,6.221
Avranville,48.418,5.536,88630,88630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.418,5.536
Aydoilles,48.211,6.571,88600,88600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.211,6.571
Badménil-aux-Bois,48.311,6.524,88330,88330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.311,6.524
La Baffe,48.159,6.562,88460,88460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.159,6.562
La Vôge-les-Bains,47.997,6.262,88240,88240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.997,6.262
Bainville-aux-Saules,48.207,6.134,88270,88270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.207,6.134
Balléville,48.334,5.847,88170,88170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.334,5.847
Ban-de-Laveline,48.228,7.084,88520,88520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.228,7.084
Ban-de-Sapt,48.343,7.016,88210,88210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.343,7.016
Barbey-Seroux,48.132,6.847,88640,88640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.132,6.847
Barville,48.378,5.769,88300,88300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.378,5.769
Basse-sur-le-Rupt,47.986,6.769,88120,88120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.986,6.769
Battexey,48.39,6.181,88130,88130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.39,6.181
Baudricourt,48.31,6.057,88500,88500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.31,6.057
Bayecourt,48.271,6.492,88150,88150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.271,6.492
Bazegney,48.266,6.231,88270,88270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.266,6.231
Bazien,48.415,6.676,88700,88700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.415,6.676
Bazoilles-et-Ménil,48.259,6.104,88500,88500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.259,6.104
Bazoilles-sur-Meuse,48.301,5.65,88300,88300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.301,5.65
Beaufremont,48.254,5.746,88300,88300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.254,5.746
Beauménil,48.172,6.722,88600,88600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.172,6.722
Begnécourt,48.21,6.165,88270,88270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.21,6.165
Bellefontaine,48.01,6.464,88370,88370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.01,6.464
Belmont-lès-Darney,48.086,6.015,88260,88260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.086,6.015
Belmont-sur-Buttant,48.222,6.768,88600,88600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.222,6.768
Belmont-sur-Vair,48.259,5.916,88800,88800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.259,5.916
Belrupt,48.091,6.09,88260,88260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.091,6.09
Belval,48.409,7.075,88210,88210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.409,7.075
Bertrimoutier,48.265,7.062,88520,88520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.265,7.062
Bettegney-Saint-Brice,48.304,6.314,88450,88450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.304,6.314
Bettoncourt,48.342,6.166,88500,88500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.342,6.166
Le Beulay,48.304,7.063,88490,88490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.304,7.063
Biécourt,48.325,5.954,88170,88170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.325,5.954
Biffontaine,48.214,6.815,88430,88430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.214,6.815
Blémerey,48.358,6.042,88500,88500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.358,6.042
Bleurville,48.067,5.956,88410,88410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.067,5.956
Blevaincourt,48.123,5.692,88320,88320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.123,5.692
Bocquegney,48.22,6.31,88270,88270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.22,6.31
Bois-de-Champ,48.242,6.804,88600,88600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.242,6.804
Bonvillet,48.102,6.063,88260,88260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.102,6.063
Boulaincourt,48.372,6.086,88500,88500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.372,6.086
La Bourgonce,48.303,6.811,88470,88470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.303,6.811
Bouxières-aux-Bois,48.26,6.321,88270,88270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.26,6.321
Bouxurulles,48.331,6.232,88130,88130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.331,6.232
Bouzemont,48.251,6.24,88270,88270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.251,6.24
Brantigny,48.346,6.277,88130,88130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.346,6.277
Brechainville,48.363,5.506,88350,88350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.363,5.506
La Bresse,48.018,6.926,88250,88250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.018,6.926
Brouvelieures,48.243,6.731,88600,88600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.243,6.731
Brû,48.354,6.689,88700,88700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.354,6.689
Bruyères,48.213,6.716,88600,88600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.213,6.716
Bulgnéville,48.21,5.841,88140,88140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.21,5.841
Bult,48.3,6.597,88700,88700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.3,6.597
Bussang,47.891,6.877,88540,88540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.891,6.877
Celles-sur-Plaine,48.45,6.968,88110,88110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.45,6.968
Certilleux,48.318,5.736,88300,88300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.318,5.736
Chamagne,48.408,6.292,88130,88130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.408,6.292
Champdray,48.128,6.76,88640,88640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.128,6.76
Champ-le-Duc,48.192,6.73,88600,88600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.192,6.73
Chantraine,48.167,6.42,88000,"88000, 88002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.167,6.42
La Chapelle-aux-Bois,48.028,6.323,88240,88240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.028,6.323
La Chapelle-devant-Bruyères,48.179,6.806,88600,88600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.179,6.806
Charmes,48.385,6.318,88130,"88131, 88130, 88133, 88132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.385,6.318
Charmois-devant-Bruyères,48.172,6.592,88460,88460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.172,6.592
Charmois-l'Orgueilleux,48.091,6.262,88270,88270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.091,6.262
Châtas,48.365,7.038,88210,88210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.365,7.038
Châtel-sur-Moselle,48.32,6.401,88330,"88154, 88330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.32,6.401
Châtenois,48.309,5.826,88170,88170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.309,5.826
Châtillon-sur-Saône,47.949,5.878,88410,88410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.949,5.878
Chauffecourt,48.334,6.156,88500,88500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.334,6.156
Chaumousey,48.174,6.332,88390,88390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.174,6.332
Chavelot,48.228,6.43,88150,"88155, 88152, 88150, 88151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.228,6.43
Chef-Haut,48.354,6.01,88500,88500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.354,6.01
Cheniménil,48.137,6.598,88460,88460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.137,6.598
Chermisey,48.415,5.569,88630,88630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.415,5.569
Circourt,48.249,6.286,88270,88270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.249,6.286
Circourt-sur-Mouzon,48.305,5.702,88300,88300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.305,5.702
Claudon,48.032,6.044,88410,88410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.032,6.044
Ban-sur-Meurthe-Clefcy,48.127,6.975,88230,88230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.127,6.975
Clérey-la-Côte,48.484,5.762,88630,88630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.484,5.762
Le Clerjus,47.976,6.331,88240,88240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.976,6.331
